,title,video_id,video_url,published_date,thumbnail_url,view_count,like_count,comment_count,duration_hms,duration_sec,channel_name,channel_id,subscriber_count,categories,tags,uploader_url,description,error,tokens,tfidf_keywords,keybert_keywords,title_template
464,서울 신창중학교 | 복원한 영상 | 오선화 샘과함께  한 시간(14.01.10) | 다산 좋은날부동산 010.2966.2652 -,OO2dXQkjXwo,https://www.youtube.com/watch?v=OO2dXQkjXwo,2025-09-24,https://i.ytimg.com/vi/OO2dXQkjXwo/maxresdefault.jpg,51.0,3.0,,3:43,223.0,윤성 굿맨,UCEe7AZEsnV6oWlzauvbodTA,10300.0,['People & Blogs'],[],https://www.youtube.com/@Y.S-Good_Man,제1회 서울신창중학교(1987) 모임: https://www.youtube.com/playlist?list=PL6Gf4Fh4rf2vrJQCkpDPUZb9vkquJKN0f,,"['서울', '신창중학교', '복원한', '영상', '오선화', '샘과함께', '14', '01', '10', '다산', '좋은날부동산', '010', '2966', '2652']","[('신창중학교', 0.3291753906896334), ('다산', 0.3291753906896334), ('좋은날부동산', 0.3291753906896334), ('010', 0.3291753906896334), ('2966', 0.3291753906896334), ('2652', 0.3291753906896334)]","[('14 01', 0.432), ('다산', 0.4534), ('복원한 영상 오선화', 0.469), ('신창중학교 복원한 영상', 0.4878), ('좋은날부동산 010 2966', 0.5183), ('샘과함께 14', 0.5504)]",{LOC} {NOUN} | {NOUN} 영상 | {NOUN} 께 한 시간({NUM}.{NUM}.{NUM}) | 다산 {NOUN} {NUM}.{NUM}.{NUM} -
465,서울 신창중학교 | 1회 졸업생 모임. 2부 | 다산 좋은날부동산 010.2966.2652,4bacg7v0_7Q,https://www.youtube.com/watch?v=4bacg7v0_7Q,2025-09-22,https://i.ytimg.com/vi_webp/4bacg7v0_7Q/maxresdefault.webp,134.0,7.0,,4:33,273.0,윤성 굿맨,UCEe7AZEsnV6oWlzauvbodTA,10300.0,['People & Blogs'],[],https://www.youtube.com/@Y.S-Good_Man,제1회 서울신창중학교(1987) 모임 영상모음 https://www.youtube.com/playlist?list=PL6Gf4Fh4rf2vrJQCkpDPUZb9vkquJKN0f,,"['서울', '신창중학교', '1회', '졸업생', '모임', '2부', '다산', '좋은날부동산', '010', '2966', '2652']","[('졸업생', 0.31922517628079244), ('모임', 0.31922517628079244), ('신창중학교', 0.3055419538140631), ('다산', 0.3055419538140631), ('좋은날부동산', 0.3055419538140631), ('010', 0.3055419538140631)]","[('좋은날부동산', 0.3518), ('2966 2652', 0.3802), ('1회 졸업생 모임', 0.3984), ('010 2966', 0.4067), ('2부 다산', 0.4794), ('서울 신창중학교', 0.4825)]",{LOC} {NOUN} | {NUM} {NOUN} 모임. {NUM} | 다산 {NOUN} {NUM}.{NUM}.{NUM}
466,서울 신창중학교 | 1회 졸업생 모임. 1부 | 다산 좋은날부동산 010.2966.2652,ZkQN0PG33NU,https://www.youtube.com/watch?v=ZkQN0PG33NU,2025-09-20,https://i.ytimg.com/vi/ZkQN0PG33NU/maxresdefault.jpg,209.0,6.0,3.0,6:32,392.0,윤성 굿맨,UCEe7AZEsnV6oWlzauvbodTA,10300.0,['People & Blogs'],[],https://www.youtube.com/@Y.S-Good_Man,제1회 서울신창중학교(1987) 모임 영상모음 https://www.youtube.com/playlist?list=PL6Gf4Fh4rf2vrJQCkpDPUZb9vkquJKN0f,,"['서울', '신창중학교', '1회', '졸업생', '모임', '1부', '다산', '좋은날부동산', '010', '2966', '2652']","[('졸업생', 0.3168697747890116), ('모임', 0.3168697747890116), ('1부', 0.3168697747890116), ('신창중학교', 0.3032875139161829), ('다산', 0.3032875139161829), ('좋은날부동산', 0.3032875139161829)]","[('1회 졸업생 모임', 0.354), ('모임 1부', 0.3568), ('다산', 0.3819), ('좋은날부동산', 0.4089), ('서울 신창중학교', 0.4501), ('010 2966 2652', 0.4626)]",{LOC} {NOUN} | {NUM} {NOUN} 모임. {NUM} | 다산 {NOUN} {NUM}.{NUM}.{NUM}
467,[MV] 영화 밀수 OST. 2 | 월남에서 돌아온 김상사,qDmbefl6L74,https://www.youtube.com/watch?v=qDmbefl6L74,2025-08-21,https://i.ytimg.com/vi_webp/qDmbefl6L74/maxresdefault.webp,167.0,2.0,2.0,3:41,221.0,윤성 굿맨,UCEe7AZEsnV6oWlzauvbodTA,10300.0,['People & Blogs'],[],https://www.youtube.com/@Y.S-Good_Man,,,"['mv', '영화', '밀수', 'ost', '월남에서', '돌아온', '김상사']","[('영화', 0.5043220797501633), ('돌아온', 0.5043220797501633), ('mv', 0.5043220797501633), ('ost', 0.4868035739694294)]","[('영화', 0.2653), ('mv', 0.2931), ('ost', 0.3018), ('밀수', 0.3284), ('돌아온 김상사', 0.4694), ('월남에서', 0.5487)]",[{ENG}] 영화 밀수 {ENG}. {NUM} | 월남에서 돌아온 {NOUN}
468,LG Twins | LG 소방수 고우석,wBLaLU7uLxI,https://www.youtube.com/watch?v=wBLaLU7uLxI,2025-08-18,https://i.ytimg.com/vi_webp/wBLaLU7uLxI/maxresdefault.webp,154.0,3.0,2.0,3:06,186.0,윤성 굿맨,UCEe7AZEsnV6oWlzauvbodTA,10300.0,['People & Blogs'],[],https://www.youtube.com/@Y.S-Good_Man,https://youtube.com/playlist?list=PL6Gf4Fh4rf2s9sxlAdXi4MbqUHxR0hUHz&si=jCSZGtlswFZyB412,,"['lg', 'twins', 'lg', '소방수', '고우석']","[('lg', 0.8863475151429006), ('twins', 0.46302060688484037)]","[('고우석', 0.3558), ('lg', 0.468), ('twins', 0.4838), ('lg twins', 0.6164), ('소방수', 0.6658), ('소방수 고우석', 0.8158)]",{ENG} {ENG} | {ENG} {NOUN}
469,"요즘 감성, 그게 뭔데.. MZ샷, 그거 어떻게 하는 건데🤳ㅣ김광현 2000K MD 화보 촬영기",lPK3ARZxXNc,https://www.youtube.com/watch?v=lPK3ARZxXNc,2025-09-24,https://i.ytimg.com/vi/lPK3ARZxXNc/maxresdefault.jpg,39427.0,1654.0,268.0,12:30,750.0,SSG랜더스,UCt8iRtgjVqm5rJHNl1TUojg,202000.0,['Sports'],[],https://www.youtube.com/@SSGLANDERS,"김광현 2000K 달성을 기념해 출시된 MD🎉
광캡의 아이디어가 담긴 셔츠 & 유니폼 화보 준비 과정부터
촬영 현장까지 밀착 취재로 담아왔습니다!😁

✔ 김광현 2000K 기념 MD list
  • 2000K 기념 유니폼
  • 2000K 기념 셔츠
  • 2000K 기념 볼캡
  • 2000K 기념 로고볼

✔ 판매 정보
  - 판매 방식 : 온라인 예약 판매
  - 온라인 예약 판매 일자 : 9/25(목) 오후 3시 ~ 9/30(화) 오후 11시 59분
  - 온라인 예약 판매 채널 : 무신사, 온라인 랜더스샵 by emart(쓱닷컴)

✔ 판매 채널 별 안내 사항
  • 무신사
    - 2000K 기념 로고볼은 판매되지 않습니다.
    - 2000K 기념 로고볼 제외 전 상품 수량 제한 없이 예약 판매됩니다.

  • 온라인 랜더스샵 by emart(쓱닷컴)
    - 2000K 기념 로고볼은 수량 제한 없이 예약 판매됩니다.
    - 2000K 기념 로고볼을 제외한 품목들은 각 500개 한정으로 예약 판매됩니다.

✔ 배송 일정
  - 12/8이후 순차 배송

※ 온라인 랜더스샵 by emart는 랜더스 app 내 우측 상단 shop 클릭, 온라인샵 by emart로 접근 가능합니다.

#SSGLANDERS #SSG랜더스 #김광현",,"['요즘', '감성', '그게', '뭔데', 'mz샷', '그거', '하는', '건데', '김광현', '2000k', 'md', '화보', '촬영기']","[('그거', 0.3797996624915263), ('그게', 0.3797996624915263), ('뭔데', 0.3797996624915263), ('mz샷', 0.3797996624915263), ('건데', 0.3797996624915263), ('요즘', 0.3116678872134162)]","[('2000k md', 0.4202), ('김광현', 0.4351), ('md 화보 촬영기', 0.4626), ('감성 그게 뭔데', 0.5011), ('mz샷 그거 하는', 0.5036), ('요즘 감성 그게', 0.5242)]","요즘 감성, 그게 뭔데.. {NOUN}, 그거 어떻게 하는 건데 {NOUN} {NUM} {ENG} 화보 {NOUN}"
470,KKK...더보기😮 김건우가 12K를 기록했다고 하는데 굿입니다~👍✨ㅣ랜더스 덕캠(9.23.),CX7c0EmXJRw,https://www.youtube.com/watch?v=CX7c0EmXJRw,2025-09-23,https://i.ytimg.com/vi/CX7c0EmXJRw/maxresdefault.jpg,46809.0,2138.0,291.0,12:31,751.0,SSG랜더스,UCt8iRtgjVqm5rJHNl1TUojg,202000.0,['Sports'],[],https://www.youtube.com/@SSGLANDERS,#SSGLANDERS #SSG랜더스,,"['kkk', '더보기', '김건우가', '12k를', '기록했다고', '하는데', '굿입니다', '랜더스', '덕캠', '23']","[('하는데', 0.5053270905046939), ('랜더스', 0.5053270905046939), ('덕캠', 0.5053270905046939), ('23', 0.4836668221060676)]","[('굿입니다', 0.3876), ('더보기 김건우가', 0.4268), ('kkk 더보기', 0.4297), ('덕캠 23', 0.4489), ('랜더스 덕캠', 0.5034), ('12k를 기록했다고 하는데', 0.6018)]",{ENG}...더보기 {NOUN}가 {NUM}를 기록했다고 하는데 {NOUN}~ ✨{NOUN} 덕캠({NUM}.{NUM}.)
471,✨김건우 12K 탈삼진 행진✨ 에레디아 & 최지훈의 투런포까지!ㅣ하이라이트 vs KIA (9.23.),nI6TL5RYAd8,https://www.youtube.com/watch?v=nI6TL5RYAd8,2025-09-23,https://i.ytimg.com/vi/nI6TL5RYAd8/maxresdefault.jpg,40611.0,1325.0,176.0,11:18,678.0,SSG랜더스,UCt8iRtgjVqm5rJHNl1TUojg,202000.0,['Sports'],[],https://www.youtube.com/@SSGLANDERS,#SSGLANDERS #SSG랜더스,,"['김건우', '12k', '탈삼진', '행진', '에레디아', '최지훈의', '투런포까지', '하이라이트', 'vs', 'kia', '23']","[('23', 0.5786147285880152), ('kia', 0.5420933040104594), ('하이라이트', 0.4595603259907374), ('vs', 0.4001801499116722)]","[('vs kia', 0.301), ('에레디아 최지훈의', 0.3287), ('하이라이트', 0.35), ('김건우 12k', 0.5307), ('투런포까지', 0.5901), ('탈삼진 행진', 0.5941)]",✨{NOUN} {NUM} {NOUN} 행진✨ 에레디아 & {NOUN}의 {NOUN}까지!{NOUN} {ENG} {ENG} ({NUM}.{NUM}.)
472,드래프트 참석한 🌸신인 납치 작전🌸 민준&요셉의 입단 기념 세족식🫧,_QJwrpMzEQY,https://www.youtube.com/watch?v=_QJwrpMzEQY,2025-09-23,https://i.ytimg.com/vi/_QJwrpMzEQY/maxresdefault.jpg,44219.0,1919.0,276.0,12:50,770.0,SSG랜더스,UCt8iRtgjVqm5rJHNl1TUojg,202000.0,['Sports'],[],https://www.youtube.com/@SSGLANDERS,"입단 기념으로 준비된 특별한(?) 세족식🦶🫧
카머리 앞에선 아직 서툴지만, 풋풋한 매력은 559%✨
드래프트 당일, 두 선수의 풋풋하고 솔직한 비하인드를 지금 만나보세요!

#SSGLANDERS #SSG랜더스 #김민준 #김요셉",,"['드래프트', '참석한', '신인', '납치', '작전', '민준', '요셉의', '입단', '기념', '세족식']","[('기념', 1.0)]","[('납치 작전', 0.4383), ('참석한 신인', 0.4448), ('민준', 0.453), ('요셉의 입단', 0.5329), ('신인 납치', 0.5546), ('입단 기념 세족식', 0.5618)]",{NOUN} 신인 납치 작전 민준&요셉의 입단 기념 {NOUN}
473,"홈을 밟을 줄 아는 남자, 준재의 유혹🏃‍♂️ㅣ랜더스 덕캠(9.21.)",lz0bjtYYRfE,https://www.youtube.com/watch?v=lz0bjtYYRfE,2025-09-21,https://i.ytimg.com/vi_webp/lz0bjtYYRfE/maxresdefault.webp,46473.0,1878.0,182.0,9:28,568.0,SSG랜더스,UCt8iRtgjVqm5rJHNl1TUojg,202000.0,['Sports'],[],https://www.youtube.com/@SSGLANDERS,#SSGLANDERS #SSG랜더스,,"['홈을', '밟을', '아는', '남자', '준재의', '유혹', '랜더스', '덕캠', '21']","[('유혹', 0.4238064498183341), ('21', 0.4238064498183341), ('랜더스', 0.4238064498183341), ('덕캠', 0.4238064498183341), ('아는', 0.3800369607855436), ('남자', 0.37030295813888225)]","[('밟을', 0.289), ('유혹', 0.3771), ('랜더스', 0.4134), ('아는 남자 준재의', 0.4195), ('홈을 밟을', 0.4935), ('덕캠 21', 0.5254)]","홈을 밟을 줄 아는 남자, 준재의 유혹 ♂️{NOUN} 덕캠({NUM}.{NUM}.)"
474,MLB 역수출 선수? 솔직히.. (feat. 이승원 메이저 리그 스카우트),N14cn75MvQQ,https://www.youtube.com/watch?v=N14cn75MvQQ,2025-09-22,https://i.ytimg.com/vi/N14cn75MvQQ/maxresdefault.jpg,59379.0,773.0,157.0,14:26,866.0,김태균 [TK52],UCmKd9biECG0kowR8BysVLdA,118000.0,['Sports'],"['김태균', '야구', '레전드', '먹방', '운동부 둘이 왔어요', '엘지트윈스', 'ssg랜더스', '기아타이거즈', '롯데자이언츠', '두산베어스', '삼성라이온즈', '케이티위즈', 'kt위즈', '키움히어로즈', 'lg트윈스', 'kia타이거즈']",https://www.youtube.com/@WithTK52,"[이승원 MLB 뷰]

오늘 들여다볼 이승원의 MLB 뷰! ⚾

조쉬 린드블럼, 메릴 켈리, 에릭 테임즈, 에릭 페디, 케이시 켈리!
이 선수들의 공통점은?

KBO에서 자신의 기량을 다듬고, 
자신감을 키운 뒤 MLB에서 꽃을 피운 ‘역수출 스타’들 입니다! 

MLB보다 KBO에서 잘하는 선수들의 특징!
KBO리그를 바라보는 외국인 선수들의 달라진 시선?
MLB로 돌아간 선수들의 평가까지 다뤄 봅니다! 

그리고, 역수출 선수 중 가장 성공한 케이스로 꼽히는 이 선수를 
바로 이승원 스카우트가 직접 스카우트 했다고 하는데~
과연 그 주인공은 누구일까요?

#김태균 #mlb #메이저리그 #야구 #메릴켈리 #이승원 #에릭테임즈 #조쉬린드블럼 #에릭페디 #케이시켈리",,"['mlb', '역수출', '선수', '솔직히', 'feat', '이승원', '메이저', '리그', '스카우트']","[('스카우트', 0.4513281740454746), ('솔직히', 0.4319825075071473), ('선수', 0.4319825075071473), ('메이저', 0.41697684275677815), ('리그', 0.39435019927634307), ('feat', 0.30611001072122823)]","[('솔직히', 0.3369), ('feat', 0.3577), ('mlb', 0.3787), ('역수출 선수', 0.4605), ('이승원 메이저', 0.4987), ('메이저 리그 스카우트', 0.529)]",{ENG} {NOUN} 선수? 솔직히.. ({ENG}. {NOUN} 리그 {NOUN})
475,"그대 먼저 헤어지자 말해요~ 감독, 감독 대행 재계약 할까?(feat. 윤세호 기자, 오효주 아나)",ZEVL3-ktpLY,https://www.youtube.com/watch?v=ZEVL3-ktpLY,2025-09-19,https://i.ytimg.com/vi_webp/ZEVL3-ktpLY/maxresdefault.webp,28194.0,390.0,66.0,24:40,1480.0,김태균 [TK52],UCmKd9biECG0kowR8BysVLdA,118000.0,['Sports'],"['김태균', '야구', '레전드', '먹방', '운동부 둘이 왔어요', '엘지트윈스', 'ssg랜더스', '기아타이거즈', '롯데자이언츠', '두산베어스', '삼성라이온즈', '케이티위즈', 'kt위즈', '키움히어로즈', 'lg트윈스', 'kia타이거즈']",https://www.youtube.com/@WithTK52,"가을 야구만큼 뜨거운 이슈, 감독 5인의 운명은?🧐
2025 정규시즌 막바지, 포스트시즌 진출을 향한 막판 스퍼트가 이어지고 있는 요즘! 
그 어느 때보다 치열한 순위 경쟁 속에서,
팬들의 관심도 자연스레 감독들의 재계약 여부로 옮겨가고 있는데요!✍🏻

올 시즌을 끝으로
계약 만료 또는 승격/강등 기로에 선 감독 5인!
성적도, 팀 사정도, 팬심도 제각각!

오효주 아나운서와  윤세호 기자가
감독 5인의 재계약 기상도를 전망합니다!🕵🏻🕵🏻‍♀️

재계약 가능 맑음 ☀️
재계약 반반 구름 🌤️
재계약 불투명 흐림 ☁️

‘작년 성적과 구단 상황이 재계약에 영향을 미칠까?’
‘감독의 리더십, 전술력 외에도 선수단과의 관계도 중요할까?’ 등 여러 가지 변수가 작용할 감독 재계약! 

오효주 아나운서와 윤세호 기자의 의견은 일치할지~ 
여러분이 구단 프런트라면,
감독과 재계약을 진행하시겠습니까?🙆🏻‍♀️🤷🏻‍♀️🙅🏻‍♀️",,"['그대', '먼저', '헤어지자', '말해요', '감독', '감독', '대행', '재계약', '할까', 'feat', '윤세호', '기자', '오효주', '아나']","[('감독', 0.6971692048870134), ('그대', 0.3485846024435067), ('먼저', 0.3485846024435067), ('기자', 0.33364292171743704), ('할까', 0.3220532537502852), ('feat', 0.23642493982767754)]","[('말해요 감독', 0.4185), ('feat 윤세호 기자', 0.4386), ('오효주 아나', 0.4519), ('감독 감독 대행', 0.4726), ('재계약 할까', 0.5266), ('그대 먼저 헤어지자', 0.6038)]","그대 먼저 헤어지자 말해요~ 감독, 감독 대행 {NOUN} 할까?({ENG}. {NOUN} 기자, {NOUN} 아나)"
476,2026 KBO DRAFT 뜯어보기 (feat. 메이저 리그 스카우트),WqDOl9Y4ZTQ,https://www.youtube.com/watch?v=WqDOl9Y4ZTQ,2025-09-15,https://i.ytimg.com/vi_webp/WqDOl9Y4ZTQ/maxresdefault.webp,98035.0,1107.0,128.0,14:45,885.0,김태균 [TK52],UCmKd9biECG0kowR8BysVLdA,118000.0,['Sports'],"['김태균', '야구', '레전드', '먹방', '운동부 둘이 왔어요', '엘지트윈스', 'ssg랜더스', '기아타이거즈', '롯데자이언츠', '두산베어스', '삼성라이온즈', '케이티위즈', 'kt위즈', '키움히어로즈', 'lg트윈스', 'kia타이거즈', '한화라이프플러스', '한화', '라이프플러스', '골프', '홈런']",https://www.youtube.com/@WithTK52,"[이승원의 MLB VIEW]

메이저 리그 스카우트 이승원과 함께하는 MLB VIEW! 
많은 관심 감사합니다 ♥

MLB VIEW 오늘의 주제는요~?
9월 17일 수요일! 
‘2026 KBO 신인드래프트’를 앞두고, 
KBO 리그의 미래를 책임질 차세대 유망주 와 상위권 지명 예상 선수를 알아봅니다! 

이승원 스카우트가 고교 야구 현장에서 
직접 본 선수들의 장단점과 성장가능성!
그리고 26 KBO 드래프트 핵심 키워드와
즉전감 VS 실링픽에 대한 MLB와 KBO의 드래프트 차이점까지!

0:00 오프닝
2:39 박준현
5:06 양우진
6:09 이태양
7:01 박한결
8:06 오시후
9:53 안지원
12:14 우투좌타 풍년?
12:29 이외 상위 지명 예상 선수(박지훈, 박지성, 최요한)
13:20 실링픽 vs 즉전감",,"['2026', 'kbo', 'draft', '뜯어보기', 'feat', '메이저', '리그', '스카우트']","[('스카우트', 0.4629161916411084), ('2026', 0.4430738179678465), ('메이저', 0.42768287723170667), ('리그', 0.404475286321309), ('kbo', 0.37987424859516317), ('feat', 0.31396949832786686)]","[('메이저', 0.2831), ('2026', 0.3626), ('리그', 0.3955), ('feat', 0.4078), ('draft', 0.4196), ('스카우트', 0.4762)]",{NUM} {ENG} {ENG} 뜯어보기 ({ENG}. {NOUN} 리그 {NOUN})
477,외국인 선수.. 메이저 실력이 다는 아니야! (feat. 유선우 전 메이저 리그 해설위원),NLIZXcK-K8o,https://www.youtube.com/watch?v=NLIZXcK-K8o,2025-09-12,https://i.ytimg.com/vi/NLIZXcK-K8o/maxresdefault.jpg,39669.0,497.0,59.0,10:30,630.0,김태균 [TK52],UCmKd9biECG0kowR8BysVLdA,118000.0,['Sports'],"['김태균', '야구', '레전드', '먹방', '운동부 둘이 왔어요', '엘지트윈스', 'ssg랜더스', '기아타이거즈', '롯데자이언츠', '두산베어스', '삼성라이온즈', '케이티위즈', 'kt위즈', '키움히어로즈', 'lg트윈스', 'kia타이거즈']",https://www.youtube.com/@WithTK52,"오랜만에 봐서 더 반가웠던 유선우 위원과 함께한 52Hz! 
이대로 보내드리기 아쉬워~
외국인 선수들에 대한 더 다양한 주제로
2편을 가지고 왔습니다!!! 

‘메이저 리그 성적과 KBO 리그 성적은 반비례 한다!?’ 
‘타 리그에서 KBO 리그 로 온 선수들의 특징은?’
‘ABS 도입 후 KBO 리그 구단이 선호하는 선수 유형은!‘

야구팬이라면 한 번쯤 궁금했던 질문들! 
냉철한 분석가 유선우 위원의 시선으로 
이야기 나눠 봅니다! 

-

📢 오시비 신상 저지 출시 기념 할인
⠀
혜택 1. 굿즈를 제외한 전 상품 𝟯𝟬% 할인🏷️⠀
혜택 2. 10만원 이상 구매시, 전원 김태균 사인저서 증정! 
추첨을 통해 친필 사인볼 증정!⚾️
⠀
9월 21일까지 단, 2주간 진행되는 할인! 놓치지마세요😉

marpple.shop/kr/o102_tk",,"['외국인', '선수', '메이저', '실력이', '다는', '아니야', 'feat', '유선우', '메이저', '리그', '해설위원']","[('메이저', 0.6349051399538939), ('유선우', 0.343604905746075), ('해설위원', 0.343604905746075), ('외국인', 0.3288766740296407), ('선수', 0.3288766740296407), ('리그', 0.30022646678299564)]","[('실력이 다는', 0.3334), ('다는 아니야 feat', 0.3379), ('유선우', 0.3427), ('메이저 리그', 0.4342), ('해설위원', 0.4695), ('외국인 선수', 0.5134)]",{NOUN} 선수.. {NOUN} 실력이 다는 아니야! ({ENG}. {NOUN} 전 {NOUN} 리그 {NOUN})
478,이제 우리 헤어져. 우리 팀의 외국인 선수는? (feat. 유선우 전 메이저 리그 해설위원),VFayPuESGJE,https://www.youtube.com/watch?v=VFayPuESGJE,2025-09-08,https://i.ytimg.com/vi/VFayPuESGJE/sddefault.jpg,56251.0,669.0,131.0,27:22,1642.0,김태균 [TK52],UCmKd9biECG0kowR8BysVLdA,118000.0,['Sports'],"['김태균', '야구', '레전드', '먹방', '운동부 둘이 왔어요', '엘지트윈스', 'ssg랜더스', '기아타이거즈', '롯데자이언츠', '두산베어스', '삼성라이온즈', '케이티위즈', 'kt위즈', '키움히어로즈', 'lg트윈스', 'kia타이거즈']",https://www.youtube.com/@WithTK52,"보고 싶었어요 ♥ 
대장 돗돔과 함께 하는 52Hz! 

오늘은 새로운 얼굴과 함께 야구 진.대 합니다. 
OB 베어스 (현 두산 베어스)와 마이너리그! 
그리고 엠스플에서 메이저리그 해설위원으로 활약했던 유선우 위원!

대장 돗돔과 유선우 위원이 함께 할 52Hz 주제는!? 

‘하반기 교체 외국인 선수들!
내년 여권 압수 가능할까?‘

올 시즌 하반기! 팀 전력 강화를 위해 교체된 외국인 선수 6명! 
초록불! 노란불! 빨간불로 살펴본 내년 여권 압수 전망!

초록불: 여권 압수 가능
노란불: 여권 압수 반반 
빨간불: 여권 압수 불투명

냉철한 유선우 위원과 분석해 봅니다!

-

📢 오시비 신상 저지 출시 기념 할인
⠀
혜택 1. 굿즈를 제외한 전 상품 𝟯𝟬% 할인🏷️⠀
혜택 2. 10만원 이상 구매시, 전원 김태균 사인저서 증정! 
추첨을 통해 친필 사인볼 증정!⚾️
⠀
9월 21일까지 단, 2주간 진행되는 할인! 놓치지마세요😉

marpple.shop/kr/o102_tk

-

0:00 오프닝
2:39 벨라스케즈
8:17 톨허스트
12:51 패트릭
16:03 메르세데스
19:24 리베라토
23:01 스티븐슨
25:59 가라비토, 감보아, 알칸타라",,"['이제', '헤어져', '팀의', '외국인', '선수는', 'feat', '유선우', '메이저', '리그', '해설위원']","[('유선우', 0.41137115328613655), ('해설위원', 0.41137115328613655), ('외국인', 0.39373819879178923), ('이제', 0.39373819879178923), ('메이저', 0.38006101671194303), ('리그', 0.35943755697950674)]","[('유선우', 0.3752), ('메이저 리그', 0.3821), ('해설위원', 0.4365), ('선수는 feat', 0.4376), ('이제 헤어져', 0.4605), ('외국인 선수는', 0.4899)]",이제 우리 헤어져. 우리 팀의 {NOUN} 선수는? ({ENG}. {NOUN} 전 {NOUN} 리그 {NOUN})
479,[#화성인이지만괜찮아] 몸속에서 들려오는 신의 목소리...💫 24시간 신과 대화하는 여자😲,i2aa8ugQSo8,https://www.youtube.com/watch?v=i2aa8ugQSo8,2025-09-25,https://i.ytimg.com/vi/i2aa8ugQSo8/maxresdefault.jpg,2601.0,8.0,14.0,17:17,1037.0,샾잉 #ing,UCwNVDlUgdBlmVWRPy4Nk0Dw,1550000.0,['Entertainment'],"['tvN', 'tvN STORY', '샾잉', '안정환', '정형돈', '티비엔', '티비엔스토리', '티빙에서스트리밍', '화성인이지만괜찮아', '화성인이지만괜찮아 4화', '화성인이지만괜찮아 4화 다시보기', '화성인이지만괜찮아 다시보기']",https://www.youtube.com/@sharp_ing,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#화성인이지만괜찮아 #안정환 #정형돈

새로운 신인류가 출몰한다! 남다른 세계관, 예측불가한 라이프, 기상천외한 사연, 충격적인 비주얼까지! 지구에 숨어있는 화성인 소환 준비 완료!

매주 [월] 저녁 8시 tvN STORY 방송

#화성인이지만괜찮아 #화성인

we’re :DIGGLE family

#티빙에서스트리밍",,"['화성인이지만괜찮아', '몸속에서', '들려오는', '신의', '목소리', '24시간', '신과', '대화하는', '여자']","[('24시간', 0.5150481109741015), ('신의', 0.5150481109741015), ('여자', 0.49297116213931325), ('화성인이지만괜찮아', 0.4758469502508492)]","[('대화하는 여자', 0.2739), ('들려오는', 0.2768), ('몸속에서', 0.3376), ('목소리 24시간', 0.3814), ('신과', 0.4439), ('화성인이지만괜찮아', 0.5366)]",[ {{ENG}} 몸속에서 들려오는 신의 {NOUN}... {NUM} 신과 {NOUN}는 여자
480,[#화성인이지만괜찮아] 언제 어디서나 사족보행🐾 호랑이를 꿈꾸는 도쿄 명문대생의 사연🐅,gcm2wDxYjrQ,https://www.youtube.com/watch?v=gcm2wDxYjrQ,2025-09-25,https://i.ytimg.com/vi/gcm2wDxYjrQ/maxresdefault.jpg,283.0,4.0,2.0,16:34,994.0,샾잉 #ing,UCwNVDlUgdBlmVWRPy4Nk0Dw,1550000.0,['Entertainment'],"['tvN', 'tvN STORY', '샾잉', '안정환', '정형돈', '티비엔', '티비엔스토리', '티빙에서스트리밍', '화성인이지만괜찮아', '화성인이지만괜찮아 4화', '화성인이지만괜찮아 4화 다시보기', '화성인이지만괜찮아 다시보기']",https://www.youtube.com/@sharp_ing,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#화성인이지만괜찮아 #안정환 #정형돈

새로운 신인류가 출몰한다! 남다른 세계관, 예측불가한 라이프, 기상천외한 사연, 충격적인 비주얼까지! 지구에 숨어있는 화성인 소환 준비 완료!

매주 [월] 저녁 8시 tvN STORY 방송

#화성인이지만괜찮아 #화성인

we’re :DIGGLE family

#티빙에서스트리밍",,"['화성인이지만괜찮아', '어디서나', '사족보행', '호랑이를', '꿈꾸는', '도쿄', '명문대생의', '사연']","[('사족보행', 0.534617608809581), ('꿈꾸는', 0.5117018358082128), ('화성인이지만괜찮아', 0.49392698134802515), ('사연', 0.45648809478195407)]","[('명문대생의 사연', 0.3319), ('도쿄', 0.3338), ('어디서나 사족보행', 0.4051), ('호랑이를', 0.4344), ('꿈꾸는 도쿄', 0.4501), ('화성인이지만괜찮아', 0.5799)]",[ {{ENG}} 언제 어디서나 {NOUN} 를 꿈꾸는 {PERSON} {NOUN}의 사연
